roll, pitch, yaw
-28.827, 17.745, 21.173
-28.625, 17.837, 21.336
-28.555, 17.899, 21.514
-28.516, 18.029, 21.669
-28.452, 18.109, 21.828
-28.486, 18.144, 22.025
-28.526, 18.195, 22.215
-28.594, 18.253, 22.400
-28.624, 18.315, 22.576
-28.691, 18.373, 22.746
-28.770, 18.462, 22.923
-28.849, 18.573, 23.078
-28.911, 18.694, 23.235
-28.961, 18.788, 23.401
-29.032, 18.906, 23.561
-29.077, 19.007, 23.726
-29.088, 19.085, 23.889
-29.094, 19.165, 24.039
-29.155, 19.275, 24.204
-29.227, 19.410, 24.353
-29.300, 19.580, 24.480
-29.366, 19.765, 24.602
-29.427, 19.941, 24.718
-29.530, 20.109, 24.842
-29.515, 20.253, 24.972
-29.631, 20.393, 25.122
-29.733, 20.521, 25.291
-29.848, 20.658, 25.444
-29.950, 20.817, 25.578
-30.083, 21.103, 25.641
-30.207, 21.334, 25.744
-30.317, 21.502, 25.873
-30.422, 21.682, 25.990
-30.531, 21.888, 26.099
-30.637, 22.094, 26.200
-30.769, 22.285, 26.318
-30.901, 22.476, 26.426
-31.041, 22.689, 26.533
-31.189, 22.906, 26.628
-31.319, 23.085, 26.756
-31.469, 23.350, 26.837
-31.603, 23.531, 26.954
-31.736, 23.730, 27.065
-31.878, 23.944, 27.154
-32.034, 24.183, 27.237
-32.188, 24.409, 27.334
-32.328, 24.597, 27.458
-32.478, 24.799, 27.566
-32.615, 24.993, 27.696
-32.741, 25.180, 27.820
-32.887, 25.356, 27.944
-33.039, 25.542, 28.057
-33.192, 25.716, 28.173
-33.342, 25.980, 28.276
-33.395, 26.137, 28.402
-33.516, 26.317, 28.520
-33.640, 26.485, 28.643
-34.718, 27.853, 29.740
-34.862, 28.053, 29.860
-35.019, 28.248, 29.976
-35.181, 28.454, 30.101
-35.330, 28.639, 30.218
-35.483, 28.828, 30.339
-35.658, 29.021, 30.449
-35.838, 29.219, 30.565
-36.004, 29.436, 30.676
-36.173, 29.644, 30.778
-36.349, 29.859, 30.876
-36.534, 30.103, 30.965
-36.707, 30.328, 31.068
-36.892, 30.551, 31.169
-37.075, 30.767, 31.273
-37.274, 31.019, 31.337
-37.483, 31.277, 31.421
-37.676, 31.507, 31.502
-37.870, 31.747, 31.578
-38.122, 31.987, 31.660
-38.396, 32.257, 31.731
-38.651, 32.530, 31.804
-38.844, 32.771, 31.914
-39.041, 33.003, 32.011
-39.229, 33.215, 32.105
-39.412, 33.421, 32.198
-39.580, 33.625, 32.293
-39.764, 33.841, 32.380
-39.936, 34.045, 32.482
-40.123, 34.238, 32.574
-40.329, 34.437, 32.661
-40.536, 34.672, 32.723
-40.728, 34.913, 32.812
-40.914, 35.145, 32.881
-41.084, 35.394, 32.959
-41.210, 35.491, 33.132
-41.361, 35.688, 33.244
-41.468, 35.798, 33.432
-41.604, 35.978, 33.536
-41.763, 36.193, 33.648
-41.940, 36.411, 33.739
-42.097, 36.628, 33.835
-42.262, 36.831, 33.942
-42.441, 37.069, 34.033
-42.598, 37.293, 34.117
-42.709, 37.424, 34.283
-42.863, 37.641, 34.381
-43.013, 37.839, 34.496
-43.124, 38.018, 34.620
-43.261, 38.206, 34.728
-43.431, 38.424, 34.828
-43.580, 38.638, 34.930
-43.745, 38.857, 35.038
-43.898, 39.043, 35.135
-44.097, 39.290, 35.213
-44.296, 39.533, 35.276
-44.487, 39.765, 35.344
-44.679, 40.017, 35.421
-44.875, 40.262, 35.491
-45.078, 40.514, 35.563
-45.278, 40.775, 35.624
-45.481, 41.040, 35.690
-45.705, 41.316, 35.759
-45.916, 41.571, 35.810
-46.122, 41.826, 35.871
-46.340, 42.078, 35.925
-46.552, 42.341, 35.977
-46.774, 42.613, 36.030
-46.999, 42.871, 36.090
-47.211, 43.125, 36.155
-47.436, 43.383, 36.213
-47.671, 43.654, 36.274
-47.900, 43.910, 36.331
-48.133, 44.182, 36.376
-48.356, 44.433, 36.427
-48.586, 44.698, 36.473
-48.813, 44.958, 36.528
-49.033, 45.220, 36.574
-49.265, 45.479, 36.627
-49.499, 45.744, 36.670
-49.734, 46.021, 36.718
-51.781, 48.304, 37.033
-52.035, 48.580, 37.073
-52.288, 48.862, 37.113
-52.514, 49.134, 37.151
-52.748, 49.402, 37.195
-52.989, 49.697, 37.235
-53.217, 49.975, 37.277
-53.463, 50.247, 37.321
-53.694, 50.513, 37.356
-53.931, 50.783, 37.380
-54.183, 51.062, 37.410
-54.418, 51.327, 37.439
-54.651, 51.582, 37.471
-54.879, 51.844, 37.498
-55.135, 52.126, 37.526
-55.425, 52.397, 37.568
-55.715, 52.670, 37.613
-56.029, 52.947, 37.654
-56.342, 53.212, 37.694
-56.629, 53.477, 37.736
-56.940, 53.750, 37.777
-57.232, 54.004, 37.820
-57.500, 54.253, 37.859
-57.778, 54.519, 37.893
-58.064, 54.783, 37.907
-58.369, 55.075, 37.898
-58.658, 55.352, 37.912
-58.953, 55.630, 37.930
-59.232, 55.902, 37.962
-59.502, 56.166, 37.987
-59.769, 56.424, 38.014
-60.038, 56.692, 38.037
-60.340, 56.974, 38.047
-60.664, 57.323, 37.989
-60.946, 57.622, 37.967
-61.215, 57.884, 37.971
-61.472, 58.152, 37.965
-61.718, 58.444, 37.956
-62.022, 58.826, 37.778
-62.269, 59.097, 37.762
-62.515, 59.370, 37.757
-62.762, 59.648, 37.762
-63.027, 59.933, 37.770
-63.279, 60.219, 37.768
-63.527, 60.482, 37.766
-63.768, 60.746, 37.770
-64.012, 61.023, 37.781
-64.251, 61.300, 37.791
-64.486, 61.567, 37.792
-64.725, 61.843, 37.792
-64.964, 62.119, 37.791
-65.206, 62.387, 37.788
-65.447, 62.646, 37.789
-65.691, 62.912, 37.784
-65.926, 63.180, 37.789
-66.153, 63.448, 37.778
-66.392, 63.718, 37.771
-66.642, 63.991, 37.764
-66.881, 64.261, 37.748
-67.111, 64.522, 37.732
-67.349, 64.811, 37.721
-67.580, 65.072, 37.706
-67.811, 65.365, 37.686
-68.047, 65.621, 37.671
-68.287, 65.887, 37.654
-68.522, 66.154, 37.635
-68.762, 66.424, 37.618
-68.998, 66.686, 37.596
-69.240, 66.954, 37.560
-69.490, 67.229, 37.536
-69.722, 67.483, 37.510
-69.960, 67.756, 37.475
-70.195, 68.038, 37.445
-70.436, 68.311, 37.422
-70.669, 68.579, 37.393
-70.886, 68.830, 37.366
-71.122, 69.097, 37.325
-71.352, 69.363, 37.298
-71.579, 69.635, 37.270
-71.826, 69.913, 37.244
-72.062, 70.180, 37.215
-74.037, 72.370, 36.890
-74.273, 72.642, 36.842
-74.511, 72.908, 36.800
-74.739, 73.174, 36.757
-74.969, 73.445, 36.725
-75.208, 73.710, 36.686
-75.442, 73.986, 36.642
-75.677, 74.258, 36.599
-75.925, 74.519, 36.553
-76.150, 74.771, 36.512
-76.388, 75.039, 36.461
-76.613, 75.289, 36.414
-76.842, 75.539, 36.367
-77.072, 75.799, 36.323
-77.287, 76.035, 36.296
-77.508, 76.285, 36.273
-77.729, 76.535, 36.243
-77.944, 76.789, 36.198
-78.160, 77.057, 36.147
-78.390, 77.321, 36.085
-78.609, 77.569, 36.035
-78.839, 77.816, 35.986
-79.063, 78.078, 35.942
-79.282, 78.316, 35.889
-79.501, 78.569, 35.832
-79.735, 78.839, 35.775
-79.955, 79.096, 35.723
-80.175, 79.346, 35.672
-80.393, 79.590, 35.622
-80.610, 79.831, 35.574
-80.824, 80.075, 35.513
-81.036, 80.330, 35.453
-81.240, 80.577, 35.389
-81.461, 80.825, 35.329
-81.682, 81.078, 35.266
-81.908, 81.328, 35.202
-82.127, 81.574, 35.136
-82.329, 81.806, 35.081
-82.536, 82.053, 35.021
-82.733, 82.290, 34.960
