roll, pitch, yaw
 10.746,  9.422, 17.058
 10.989, 10.498, 14.548
 10.121, 11.433, 12.451
 10.136, 13.502,  9.206
 11.041, 15.961,  5.484
 12.182, 18.270,  2.078
 12.473, 19.764,  0.052
 12.948, 20.748, -1.525
 13.445, 21.973, -3.649
 13.601, 23.363, -6.737
 14.256, 24.851, -9.428
 14.298, 25.996,-11.318
 13.248, 26.917,-13.175
 11.283, 27.073,-15.439
 11.904, 30.198,-19.268
 15.195, 32.494,-21.912
 17.395, 34.777,-24.991
 19.262, 37.449,-28.322
 20.912, 39.994,-31.728
 26.063, 44.037,-35.152
 28.694, 47.898,-38.855
 31.966, 51.773,-41.750
 34.338, 54.533,-43.850
 36.392, 57.091,-45.711
 38.426, 59.533,-47.674
 40.063, 62.300,-49.367
 42.958, 66.644,-51.393
 46.760, 71.130,-53.395
 51.445, 76.196,-55.736
 55.557, 81.154,-57.766
 61.487, 87.865,-59.833
 70.234,-83.254,-61.698
 77.424,-74.988,-62.879
 87.633,-64.935,-63.587
-80.259,-53.693,-62.859
-68.820,-42.374,-60.914
-60.262,-33.729,-58.704
-53.821,-26.276,-56.350
-47.973,-19.780,-53.872
-42.760,-15.006,-50.697
-37.624,-11.529,-47.251
-34.390, -9.471,-44.628
-32.371, -8.496,-42.316
-31.183, -8.018,-40.052
-29.382, -5.897,-36.292
-26.981, -4.447,-31.975
-24.767, -3.795,-29.108
-23.187, -3.553,-27.667
-23.065, -4.100,-27.330
-23.127, -4.479,-26.340
-22.368, -3.950,-24.171
-25.163, -4.876,-20.040
-33.514,-46.193, 14.004
-32.273,-45.273, 14.951
-32.113,-44.926, 15.530
-32.411,-43.284, 17.507
-32.482,-42.323, 19.238
-33.327,-40.622, 21.904
-34.804,-37.841, 24.906
-36.603,-35.243, 26.817
-39.100,-32.295, 28.814
-44.698,-28.977, 30.078
-48.711,-25.452, 33.454
-46.465,-24.581, 37.872
-45.731,-22.500, 41.513
-47.761,-18.922, 43.367
-55.184,-11.825, 46.976
-62.692, -2.066, 52.369
-71.153,  9.329, 56.406
-81.934, 21.957, 57.795
 88.140, 32.508, 57.447
 79.372, 43.218, 57.457
 70.055, 54.306, 56.303
 61.494, 64.934, 54.661
 54.127, 74.955, 52.413
 48.426, 83.021, 49.826
 45.062, 88.206, 48.534
 41.308,-86.578, 46.733
 37.010,-80.253, 44.180
 34.741,-75.825, 41.746
 34.367,-73.629, 39.924
 34.283,-71.843, 38.451
 34.161,-69.552, 36.799
 34.321,-67.549, 35.210
 34.985,-66.338, 34.169
 35.698,-65.327, 33.270
 35.899,-64.413, 32.370
 35.277,-63.584, 31.428
 34.123,-60.633, 28.652
 33.633,-57.244, 25.343
 31.883,-54.446, 22.758
 30.964,-52.625, 21.347
 27.882,-50.372, 18.631
 25.070,-48.358, 15.331
 24.205,-47.221, 14.348
 25.373,-46.830, 13.572
 25.003,-45.935, 12.097
 23.776,-45.197, 10.098
 23.045,-44.475,  8.517
 22.404,-43.498,  7.329
 22.105,-42.109,  5.597
 21.491,-40.101,  3.374
 20.459,-37.271,  0.705
 20.378,-34.529, -1.652
 19.890,-30.645, -4.524
 20.142,-26.984, -9.159
 21.803,-23.845,-14.724
 22.372,-20.491,-19.594
 22.487,-18.401,-22.563
 23.161,-15.949,-25.172
 24.179,-12.964,-28.710
 25.722,-10.241,-32.734
 27.576, -7.493,-36.021
 28.753, -4.882,-38.069
 30.917, -2.210,-40.514
