roll, pitch, yaw
-50.141, 51.586, 48.076
-50.420, 51.876, 48.132
-50.700, 52.161, 48.195
-50.974, 52.455, 48.240
-51.252, 52.742, 48.293
-51.534, 53.026, 48.346
-51.816, 53.315, 48.398
-52.121, 53.635, 48.441
-52.400, 53.923, 48.489
-52.707, 54.237, 48.538
-53.002, 54.532, 48.576
-53.316, 54.840, 48.639
-53.634, 55.151, 48.691
-53.929, 55.443, 48.740
-54.227, 55.739, 48.788
-54.518, 56.034, 48.830
-54.837, 56.358, 48.879
-55.146, 56.657, 48.926
-55.446, 56.948, 48.998
-55.730, 57.219, 49.073
-56.033, 57.522, 49.111
-56.346, 57.827, 49.181
-58.583, 60.082, 49.387
-58.897, 60.397, 49.415
-59.206, 60.710, 49.451
-59.530, 61.041, 49.477
-59.849, 61.365, 49.494
-60.183, 61.703, 49.516
-60.495, 62.036, 49.531
-60.820, 62.363, 49.554
-61.146, 62.690, 49.574
-61.472, 63.031, 49.589
-61.785, 63.343, 49.605
-62.112, 63.672, 49.621
-62.425, 63.983, 49.644
-62.746, 64.295, 49.653
-63.072, 64.617, 49.674
-63.384, 64.948, 49.685
-63.705, 65.277, 49.702
-64.018, 65.588, 49.711
-64.349, 65.910, 49.727
-64.689, 66.248, 49.741
-65.080, 66.624, 49.743
-65.457, 66.994, 49.724
-65.780, 67.306, 49.722
-66.114, 67.637, 49.726
-66.420, 67.945, 49.738
-66.742, 68.272, 49.784
-67.036, 68.555, 49.808
-67.315, 68.842, 49.818
-67.623, 69.162, 49.811
-67.921, 69.463, 49.809
-68.212, 69.768, 49.812
-68.520, 70.092, 49.813
-68.825, 70.415, 49.814
-69.112, 70.716, 49.814
-69.390, 71.012, 49.807
-69.695, 71.322, 49.790
-70.042, 71.666, 49.755
-70.398, 72.032, 49.685
-70.707, 72.346, 49.624
-71.034, 72.681, 49.585
-71.336, 72.993, 49.555
