Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
0, -2.512,  3.163, -4.912,  -0.143, -0.026, -1.052, -0.149, -0.010, -0.114
0,  1.966,  8.262,  0.905,  -0.171, -0.022, -1.040, -0.152, -0.004, -0.115
0, -2.475,  4.486, -1.877,  -0.135, -0.020, -1.050, -0.153, -0.010, -0.111
0, -2.841,  2.452, -4.905,  -0.138, -0.028, -1.044, -0.150, -0.002, -0.103
0, -2.722,  2.557, -5.578,  -0.135, -0.026, -1.042, -0.150, -0.013, -0.105
0, -2.699,  2.161, -5.652,  -0.134, -0.024, -1.051, -0.152, -0.008, -0.090
0, -2.684,  2.527, -5.383,  -0.132, -0.024, -1.055, -0.151, -0.007, -0.119
0, -3.095,  2.056, -5.600,  -0.141, -0.030, -1.035, -0.151, -0.013, -0.106
0, -2.647,  2.213, -5.824,  -0.130, -0.025, -1.047, -0.152, -0.000, -0.112
0, -2.931,  2.251, -5.518,  -0.128, -0.023, -1.063, -0.151, -0.004, -0.111
0, -3.058,  1.615, -5.839,  -0.133, -0.026, -1.048, -0.152, -0.007, -0.110
0, -2.684,  2.123, -6.931,  -0.132, -0.026, -1.055, -0.153, -0.012, -0.117
0, -2.467,  1.705, -5.436,  -0.137, -0.028, -1.040, -0.152, -0.007, -0.116
0, -2.662,  1.854, -5.548,  -0.136, -0.028, -1.045, -0.156,  0.008, -0.147
