Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
0,-25.002,-38.917,-21.713,  -0.030,  0.537, -1.045, -0.145, -0.225, -0.285
0,-20.786,-18.550, 18.752,  -0.046,  0.719, -0.959, -0.136, -0.231, -0.286
0,-11.200,-22.550, 44.494,  -0.192,  0.389, -0.959, -0.143, -0.224, -0.301
0, -7.828,-25.802, 29.720,  -0.235,  0.379, -1.009, -0.158, -0.224, -0.284
0, -8.867,-27.724, 23.141,  -0.286,  0.409, -1.091, -0.170, -0.203, -0.280
0,-15.402,-26.954, 21.017,  -0.396,  0.305, -1.043, -0.183, -0.197, -0.298
0,-21.892,-31.500, 30.042,  -0.377,  0.428, -1.038, -0.186, -0.162, -0.314
0,  3.215,-13.077, 45.407,  -0.396,  0.308, -1.055, -0.194, -0.121, -0.312
0, 12.987, 13.488, 15.081,  -0.380,  0.259, -1.123, -0.192, -0.068, -0.325
0,  4.546, 18.206, 11.111,  -0.414,  0.199, -1.026, -0.194, -0.042, -0.295
0,  7.110, 17.249,  0.269,  -0.296,  0.321, -0.924, -0.195, -0.044, -0.280
0, -3.880,  3.963,  1.361,  -0.308,  0.292, -0.861, -0.194, -0.029, -0.281
0, -7.006, -1.555, -1.368,  -0.236,  0.404, -0.982, -0.195, -0.024, -0.271
0, -9.593,  1.951,  0.224,  -0.264,  0.416, -0.929, -0.193, -0.017, -0.266
0, -5.024,  0.336, -1.862,  -0.267,  0.387, -0.922, -0.194, -0.023, -0.289
0, -1.465,  1.047, -2.991,  -0.231,  0.431, -0.908, -0.191, -0.022, -0.269
0, -2.213, -0.972, -1.772,  -0.245,  0.412, -0.924, -0.189, -0.011, -0.271
0,  1.794, -3.492, -6.430,  -0.263,  0.371, -0.985, -0.187, -0.012, -0.273
0, -0.636,  2.714, -4.935,  -0.281,  0.357, -0.933, -0.184, -0.007, -0.266
0, -0.007,  1.398, -5.069,  -0.272,  0.355, -0.932, -0.181,  0.010, -0.271
