Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
3821, -9.496, -0.508, -4.015,  -0.277,  0.192, -0.990,  0.041, -0.131, -0.254
3822, -9.496, -0.508, -4.015,  -0.276,  0.208, -1.041,  0.041, -0.131, -0.254
3823, -6.580, -4.120, -5.002,  -0.276,  0.208, -1.041,  0.041, -0.131, -0.254
3824, -6.580, -4.120, -5.002,  -0.276,  0.208, -1.041,  0.041, -0.131, -0.254
3825, -6.580, -4.120, -5.002,  -0.294,  0.176, -1.043,  0.041, -0.131, -0.254
3826, -0.022, -0.374, -3.170,  -0.294,  0.176, -1.043,  0.041, -0.131, -0.254
3827, -0.022, -0.374, -3.170,  -0.294,  0.176, -1.043,  0.043, -0.142, -0.237
3828, -0.022, -0.374, -3.170,  -0.329,  0.164, -0.991,  0.043, -0.142, -0.237
3829, -0.022, -0.374, -3.170,  -0.329,  0.164, -0.991,  0.043, -0.142, -0.237
3830,  0.770, -1.959, -3.641,  -0.329,  0.164, -0.991,  0.043, -0.142, -0.237
3831,  0.770, -1.959, -3.641,  -0.295,  0.196, -1.048,  0.043, -0.142, -0.237
3832,  0.770, -1.959, -3.641,  -0.295,  0.196, -1.048,  0.043, -0.142, -0.237
3833, -4.112, -1.533, -3.903,  -0.295,  0.196, -1.048,  0.040, -0.136, -0.257
3834, -4.112, -1.533, -3.903,  -0.295,  0.184, -1.068,  0.040, -0.136, -0.257
3835, -4.112, -1.533, -3.903,  -0.293,  0.184, -1.068,  0.040, -0.136, -0.257
3836, -6.677,  1.428, -0.927,  -0.293,  0.184, -1.068,  0.040, -0.136, -0.257
3837, -6.677,  1.428, -0.927,  -0.293,  0.184, -1.060,  0.040, -0.136, -0.257
3838, -6.677,  1.428, -0.927,  -0.319,  0.140, -1.060,  0.040, -0.136, -0.257
3839, -6.677,  1.428, -0.927,  -0.319,  0.140, -1.060,  0.040, -0.136, -0.258
3840,-10.370,  3.589, -0.434,  -0.319,  0.140, -1.060,  0.042, -0.132, -0.258
3841,-10.370,  3.589, -0.434,  -0.327,  0.105, -1.045,  0.042, -0.132, -0.258
3842,-10.370,  3.589, -0.434,  -0.327,  0.105, -1.045,  0.042, -0.132, -0.258
3843,-15.933,  4.292, -2.654,  -0.327,  0.105, -1.045,  0.042, -0.132, -0.258
3844,-15.933,  4.292, -2.654,  -0.312,  0.112, -1.034,  0.042, -0.132, -0.258
3845,-15.933,  4.292, -2.654,  -0.312,  0.112, -1.034,  0.042, -0.132, -0.258
3846,-17.503,  3.843, -5.645,  -0.312,  0.112, -1.034,  0.038, -0.120, -0.286
3847,-17.503,  3.843, -5.645,  -0.299,  0.142, -1.011,  0.038, -0.120, -0.286
3848,-17.503,  3.843, -5.645,  -0.299,  0.142, -1.011,  0.038, -0.120, -0.286
3849,-12.247,  1.473, -6.871,  -0.299,  0.142, -1.011,  0.038, -0.120, -0.286
3850,-12.247,  1.473, -6.871,  -0.281,  0.166, -1.038,  0.038, -0.120, -0.286
3851,-12.247,  1.473, -6.871,  -0.281,  0.166, -1.038,  0.038, -0.120, -0.286
3852,-12.247,  1.473, -6.871,  -0.281,  0.166, -1.038,  0.042, -0.137, -0.251
3853,-10.094,  1.473, -7.170,  -0.289,  0.164, -1.022,  0.042, -0.137, -0.251
3854,-10.094,  1.473, -7.170,  -0.289,  0.164, -1.022,  0.042, -0.137, -0.251
3855,-10.094,  1.473, -7.170,  -0.289,  0.164, -1.039,  0.042, -0.137, -0.251
3856,-10.894,  4.254, -7.200,  -0.261,  0.192, -1.039,  0.042, -0.137, -0.251
3857,-10.894,  4.254, -7.200,  -0.261,  0.192, -1.039,  0.038, -0.135, -0.269
3858,-10.894,  4.254, -7.200,  -0.261,  0.192, -1.039,  0.038, -0.135, -0.269
3859,-10.752,  5.780, -6.086,  -0.271,  0.161, -1.018,  0.038, -0.135, -0.269
3860,-10.752,  5.780, -6.086,  -0.271,  0.161, -1.018,  0.038, -0.135, -0.269
3861,-10.752,  5.780, -6.086,  -0.271,  0.161, -1.018,  0.038, -0.135, -0.269
3862,-11.118,  4.165, -6.669,  -0.262,  0.150, -1.044,  0.038, -0.135, -0.269
3863,-11.118,  4.165, -6.669,  -0.262,  0.150, -1.044,  0.038, -0.135, -0.254
3864,-11.118,  4.165, -6.669,  -0.262,  0.150, -1.044,  0.044, -0.154, -0.258
3865,-14.991,  6.849, -7.043,  -0.251,  0.155, -1.063,  0.044, -0.154, -0.258
3866,-14.991,  6.849, -7.043,  -0.251,  0.155, -1.063,  0.044, -0.154, -0.258
3867,-14.991,  6.849, -7.043,  -0.251,  0.155, -1.063,  0.044, -0.154, -0.258
3868,-14.991,  6.849, -7.043,  -0.260,  0.139, -1.027,  0.044, -0.154, -0.258
3869,-17.391,  6.737, -7.709,  -0.260,  0.139, -1.027,  0.044, -0.154, -0.258
3870,-17.391,  6.737, -7.709,  -0.260,  0.139, -1.027,  0.038, -0.134, -0.277
3871,-17.391,  6.737, -7.709,  -0.253,  0.120, -1.053,  0.038, -0.134, -0.277
3872,-16.569,  5.413, -9.533,  -0.253,  0.120, -1.053,  0.038, -0.134, -0.277
3873,-16.569,  5.413, -9.533,  -0.253,  0.120, -1.053,  0.038, -0.134, -0.277
3874,-16.569,  5.413, -9.533,  -0.289,  0.106, -0.984,  0.038, -0.134, -0.277
3875,-15.866,  6.295,-10.916,  -0.289,  0.106, -0.984,  0.038, -0.134, -0.277
3876,-15.866,  6.295,-10.916,  -0.289,  0.126, -1.019,  0.039, -0.149, -0.258
3877,-15.866,  6.295,-10.916,  -0.248,  0.126, -1.019,  0.039, -0.149, -0.258
3878,-12.254,  6.079,-12.733,  -0.248,  0.126, -1.019,  0.039, -0.149, -0.258
3879,-12.254,  6.079,-12.733,  -0.248,  0.126, -1.031,  0.039, -0.149, -0.258
3880,-12.254,  6.079,-12.733,  -0.241,  0.140, -1.031,  0.039, -0.149, -0.258
3881,-12.254,  6.079,-13.698,  -0.241,  0.140, -1.031,  0.035, -0.146, -0.264
3882,-11.425,  7.589,-13.698,  -0.241,  0.140, -1.031,  0.035, -0.146, -0.264
3883,-11.425,  7.589,-13.698,  -0.242,  0.160, -1.018,  0.035, -0.146, -0.264
3884,-11.425,  7.589,-13.698,  -0.242,  0.160, -1.018,  0.035, -0.146, -0.264
3885,-15.066,  7.581,-14.954,  -0.242,  0.160, -1.018,  0.035, -0.146, -0.264
3886,-15.066,  7.581,-14.954,  -0.263,  0.159, -0.944,  0.035, -0.146, -0.264
3887,-15.066,  7.581,-14.954,  -0.263,  0.159, -0.944,  0.035, -0.146, -0.257
3888,-16.038,  4.516,-15.993,  -0.263,  0.159, -0.944,  0.040, -0.149, -0.257
3889,-16.038,  4.516,-15.993,  -0.234,  0.191, -0.982,  0.040, -0.149, -0.257
3890,-16.038,  4.516,-15.993,  -0.234,  0.191, -0.982,  0.040, -0.149, -0.257
3891,-14.886,  3.664,-16.726,  -0.281,  0.184, -0.899,  0.040, -0.149, -0.257
3892,-14.886,  3.664,-16.726,  -0.279,  0.184, -0.899,  0.040, -0.149, -0.257
3893,-14.886,  3.664,-16.726,  -0.279,  0.184, -0.899,  0.039, -0.148, -0.237
3894,-14.625,  2.579,-16.382,  -0.279,  0.184, -0.908,  0.039, -0.148, -0.237
3895,-14.625,  2.579,-16.382,  -0.288,  0.174, -0.908,  0.039, -0.148, -0.237
3896,-14.625,  2.579,-16.382,  -0.288,  0.174, -0.908,  0.039, -0.148, -0.237
3897,-14.625,  2.579,-16.382,  -0.288,  0.174, -0.921,  0.039, -0.148, -0.237
3898,-13.877, -2.198,-18.460,  -0.284,  0.205, -0.921,  0.039, -0.148, -0.237
3899,-13.877, -2.198,-18.460,  -0.284,  0.205, -0.921,  0.032, -0.148, -0.265
3900,-13.877, -2.198,-18.460,  -0.284,  0.205, -0.936,  0.032, -0.148, -0.265
3901,-10.079,  0.209,-16.367,  -0.304,  0.217, -0.936,  0.032, -0.148, -0.265
3902,-10.079,  0.209,-16.367,  -0.304,  0.217, -0.936,  0.032, -0.148, -0.265
3903,-10.079,  0.209,-16.367,  -0.304,  0.217, -0.936,  0.032, -0.148, -0.265
3904,-10.692,  1.824,-14.198,  -0.319,  0.192, -0.905,  0.032, -0.148, -0.265
3905,-10.692,  1.824,-14.198,  -0.319,  0.192, -0.905,  0.032, -0.146, -0.249
3906,-10.692,  1.824,-14.198,  -0.319,  0.192, -0.905,  0.036, -0.146, -0.249
3907,-12.284, -2.624,-16.127,  -0.315,  0.181, -0.937,  0.036, -0.146, -0.249
3908,-12.284, -2.624,-16.127,  -0.315,  0.181, -0.937,  0.036, -0.146, -0.249
3909,-12.284, -2.624,-16.127,  -0.315,  0.181, -0.937,  0.036, -0.146, -0.249
3910,-12.284, -2.624,-16.127,  -0.313,  0.193, -0.959,  0.036, -0.146, -0.249
3911,-13.406, -4.247,-16.643,  -0.313,  0.193, -0.959,  0.036, -0.146, -0.249
3912,-13.406, -4.247,-16.643,  -0.313,  0.193, -0.959,  0.037, -0.159, -0.266
3913,-13.406, -4.247,-16.643,  -0.302,  0.190, -0.977,  0.037, -0.159, -0.266
3914,-15.051, -4.075,-16.000,  -0.302,  0.190, -0.977,  0.037, -0.159, -0.266
3915,-15.051, -4.075,-16.000,  -0.302,  0.190, -0.977,  0.037, -0.159, -0.266
3916,-15.051, -4.075,-16.000,  -0.280,  0.165, -1.023,  0.037, -0.159, -0.266
3917,-20.516, -2.565,-15.290,  -0.280,  0.165, -1.023,  0.037, -0.142, -0.251
3918,-20.516, -2.565,-15.290,  -0.280,  0.165, -1.023,  0.040, -0.142, -0.251
3919,-20.516, -2.565,-15.290,  -0.281,  0.147, -1.017,  0.040, -0.142, -0.251
3920,-25.526,  1.353,-15.754,  -0.281,  0.147, -1.017,  0.040, -0.142, -0.251
3921,-25.526,  1.353,-15.754,  -0.281,  0.147, -1.017,  0.040, -0.142, -0.251
3922,-25.526,  1.353,-15.754,  -0.266,  0.156, -1.040,  0.040, -0.142, -0.251
3923,-25.526,  1.353,-15.754,  -0.266,  0.156, -1.040,  0.040, -0.142, -0.251
3924,-26.528,  1.615,-17.802,  -0.266,  0.156, -1.040,  0.041, -0.147, -0.258
3925,-26.528,  1.615,-17.802,  -0.302,  0.156, -0.973,  0.041, -0.147, -0.258
3926,-26.528,  1.615,-17.802,  -0.302,  0.156, -0.973,  0.041, -0.147, -0.258
3927,-25.346,  0.396,-19.582,  -0.302,  0.156, -0.940,  0.041, -0.147, -0.258
3928,-25.346,  0.396,-19.582,  -0.325,  0.177, -0.940,  0.041, -0.147, -0.258
3929,-25.346,  0.396,-19.582,  -0.325,  0.177, -0.940,  0.041, -0.165, -0.254
3930,-25.511,  0.658,-21.339,  -0.325,  0.177, -0.940,  0.041, -0.165, -0.254
3931,-25.511,  0.658,-21.339,  -0.307,  0.208, -0.983,  0.041, -0.165, -0.254
3932,-25.511,  0.658,-21.339,  -0.307,  0.208, -0.983,  0.041, -0.165, -0.254
3933,-23.739, -1.727,-22.453,  -0.307,  0.208, -0.983,  0.041, -0.165, -0.254
3934,-23.739, -1.727,-22.453,  -0.316,  0.206, -0.994,  0.041, -0.165, -0.254
3935,-23.739, -1.727,-22.453,  -0.316,  0.206, -0.994,  0.041, -0.165, -0.254
3936,-23.739, -1.727,-22.453,  -0.316,  0.206, -0.994,  0.043, -0.151, -0.265
3937,-19.440, -3.537,-23.604,  -0.334,  0.210, -0.981,  0.043, -0.151, -0.265
3938,-19.440, -3.537,-23.604,  -0.334,  0.210, -0.981,  0.043, -0.151, -0.265
3939,-19.440, -3.537,-23.604,  -0.334,  0.210, -0.981,  0.043, -0.151, -0.265
3940,-17.242, -5.002,-25.578,  -0.333,  0.197, -0.957,  0.043, -0.151, -0.265
3941,-17.242, -5.002,-25.578,  -0.333,  0.197, -0.957,  0.043, -0.151, -0.265
3942,-17.242, -5.002,-25.578,  -0.333,  0.197, -0.957,  0.045, -0.156, -0.247
3943,-19.956, -5.353,-26.483,  -0.275,  0.176, -1.049,  0.045, -0.156, -0.247
3944,-19.956, -5.353,-26.483,  -0.275,  0.176, -1.049,  0.045, -0.156, -0.247
3945,-19.956, -5.353,-26.483,  -0.275,  0.176, -1.049,  0.045, -0.156, -0.247
3946,-23.896, -2.146,-28.546,  -0.244,  0.177, -1.105,  0.045, -0.156, -0.247
3947,-23.896, -2.146,-28.546,  -0.244,  0.177, -1.105,  0.045, -0.156, -0.247
3948,-23.896, -2.146,-28.546,  -0.244,  0.177, -1.105,  0.043, -0.141, -0.232
3949,-23.896, -2.146,-28.546,  -0.255,  0.194, -1.050,  0.043, -0.141, -0.232
3950,-28.636,  1.323,-31.283,  -0.255,  0.194, -1.050,  0.043, -0.141, -0.232
3951,-28.636,  1.323,-31.283,  -0.255,  0.194, -1.050,  0.043, -0.141, -0.232
3952,-28.636,  1.323,-31.283,  -0.246,  0.214, -1.060,  0.043, -0.141, -0.232
3953,-29.548,  1.922,-32.846,  -0.246,  0.214, -1.060,  0.043, -0.141, -0.232
3954,-29.548,  1.922,-32.846,  -0.246,  0.214, -1.060,  0.043, -0.164, -0.256
3955,-29.548,  1.922,-32.846,  -0.277,  0.226, -0.988,  0.043, -0.164, -0.256
3956,-28.778,  3.970,-34.491,  -0.277,  0.226, -0.988,  0.043, -0.164, -0.256
3957,-28.778,  3.970,-34.491,  -0.277,  0.226, -0.988,  0.043, -0.164, -0.256
3958,-28.778,  3.970,-34.491,  -0.246,  0.286, -1.022,  0.043, -0.164, -0.256
3959,-24.883,  4.434,-35.717,  -0.246,  0.286, -1.022,  0.043, -0.164, -0.256
3960,-24.883,  4.434,-35.717,  -0.246,  0.286, -1.022,  0.047, -0.154, -0.252
3961,-24.883,  4.434,-35.717,  -0.273,  0.313, -0.967,  0.047, -0.154, -0.252
3962,-24.883,  4.434,-35.717,  -0.273,  0.313, -0.967,  0.047, -0.154, -0.252
3963,-20.905,  4.359,-35.545,  -0.273,  0.313, -0.967,  0.047, -0.154, -0.252
3964,-20.905,  4.359,-35.545,  -0.283,  0.328, -0.951,  0.047, -0.154, -0.252
3965,-20.905,  4.359,-35.545,  -0.283,  0.328, -0.951,  0.047, -0.154, -0.252
3966,-20.337,  4.695,-34.954,  -0.283,  0.328, -0.951,  0.042, -0.170, -0.243
3967,-20.337,  4.695,-34.954,  -0.243,  0.341, -1.015,  0.042, -0.170, -0.243
3968,-20.337,  4.695,-34.954,  -0.243,  0.341, -1.015,  0.042, -0.170, -0.243
3969,-22.939,  4.464,-34.797,  -0.243,  0.341, -1.015,  0.042, -0.170, -0.243
3970,-22.939,  4.464,-34.797,  -0.285,  0.285, -0.957,  0.042, -0.170, -0.243
3971,-22.939,  4.464,-34.797,  -0.285,  0.285, -0.957,  0.042, -0.170, -0.243
3972,-22.460,  3.065,-34.251,  -0.285,  0.285, -0.957,  0.049, -0.161, -0.251
3973,-22.460,  3.065,-34.251,  -0.268,  0.244, -0.992,  0.049, -0.161, -0.251
3974,-22.460,  3.065,-34.251,  -0.268,  0.244, -0.992,  0.049, -0.161, -0.251
3975,-22.460,  3.065,-34.251,  -0.268,  0.244, -0.992,  0.049, -0.161, -0.251
3976,-21.720,  4.045,-35.963,  -0.237,  0.251, -1.070,  0.049, -0.161, -0.251
3977,-21.720,  4.045,-35.963,  -0.237,  0.251, -1.070,  0.049, -0.161, -0.251
3978,-21.720,  4.045,-35.963,  -0.237,  0.251, -1.070,  0.044, -0.153, -0.256
3979,-25.526,  9.249,-37.990,  -0.239,  0.250, -0.982,  0.044, -0.153, -0.256
3980,-25.526,  9.249,-37.990,  -0.239,  0.250, -0.982,  0.044, -0.153, -0.256
3981,-25.526,  9.249,-37.990,  -0.239,  0.250, -0.982,  0.044, -0.153, -0.256
3982,-23.417,  8.591,-39.874,  -0.231,  0.233, -1.030,  0.044, -0.153, -0.256
3983,-23.417,  8.591,-39.874,  -0.231,  0.233, -1.030,  0.044, -0.153, -0.256
3984,-23.417,  8.591,-39.874,  -0.231,  0.233, -1.030,  0.043, -0.157, -0.247
3985,-23.073, 11.492,-40.801,  -0.246,  0.227, -0.978,  0.043, -0.157, -0.247
3986,-23.073, 11.492,-40.801,  -0.246,  0.227, -0.978,  0.043, -0.157, -0.247
3987,-23.073, 11.492,-40.801,  -0.246,  0.227, -0.978,  0.043, -0.157, -0.247
3988,-23.073, 11.492,-40.801,  -0.217,  0.269, -1.017,  0.043, -0.157, -0.247
3989,-20.187, 13.159,-42.274,  -0.217,  0.269, -1.017,  0.043, -0.157, -0.247
3990,-20.187, 13.159,-42.274,  -0.217,  0.269, -1.017,  0.044, -0.154, -0.262
3991,-20.187, 13.159,-42.274,  -0.237,  0.270, -0.999,  0.044, -0.154, -0.262
3992,-18.617, 13.944,-43.612,  -0.237,  0.270, -0.999,  0.044, -0.154, -0.262
3993,-18.617, 13.944,-43.612,  -0.237,  0.270, -0.999,  0.044, -0.154, -0.262
3994,-18.617, 13.944,-43.612,  -0.229,  0.272, -0.991,  0.044, -0.154, -0.262
3995,-16.651, 14.191,-44.607,  -0.229,  0.272, -0.991,  0.044, -0.154, -0.262
3996,-16.651, 14.191,-44.607,  -0.229,  0.272, -0.991,  0.044, -0.157, -0.266
3997,-16.651, 14.191,-44.607,  -0.215,  0.293, -1.003,  0.044, -0.157, -0.266
3998,-13.720, 13.899,-45.795,  -0.215,  0.293, -1.003,  0.044, -0.157, -0.266
3999,-13.720, 13.899,-45.795,  -0.215,  0.293, -1.003,  0.044, -0.157, -0.266
4000,-13.720, 13.899,-45.795,  -0.224,  0.307, -0.991,  0.044, -0.157, -0.266
4001,-13.720, 13.899,-45.997,  -0.224,  0.307, -0.991,  0.044, -0.157, -0.266
4002,-10.542, 13.937,-45.997,  -0.224,  0.307, -0.991,  0.045, -0.157, -0.251
4003,-10.542, 13.937,-45.997,  -0.220,  0.313, -0.998,  0.045, -0.157, -0.251
4004,-10.542, 13.937,-45.997,  -0.220,  0.313, -0.998,  0.045, -0.157, -0.251
4005,-13.189, 14.871,-45.481,  -0.220,  0.313, -0.998,  0.045, -0.157, -0.251
4006,-13.189, 14.871,-45.481,  -0.198,  0.301, -1.011,  0.045, -0.157, -0.251
4007,-13.189, 14.871,-45.481,  -0.198,  0.301, -1.011,  0.045, -0.157, -0.251
4008,-15.402, 17.399,-43.919,  -0.198,  0.301, -1.011,  0.039, -0.162, -0.258
4009,-15.402, 17.399,-43.919,  -0.168,  0.280, -1.064,  0.039, -0.162, -0.258
4010,-15.402, 17.399,-43.919,  -0.168,  0.280, -1.064,  0.039, -0.162, -0.258
4011,-16.808, 20.561,-43.994,  -0.168,  0.280, -1.064,  0.039, -0.162, -0.258
4012,-16.808, 20.561,-43.994,  -0.167,  0.262, -1.035,  0.039, -0.162, -0.258
4013,-16.808, 20.561,-43.994,  -0.167,  0.262, -1.035,  0.039, -0.162, -0.258
4014,-16.808, 20.561,-43.994,  -0.167,  0.262, -1.035,  0.043, -0.165, -0.267
4015,-19.163, 22.759,-46.401,  -0.134,  0.279, -1.054,  0.043, -0.165, -0.267
4016,-19.163, 22.759,-46.401,  -0.134,  0.279, -1.054,  0.043, -0.165, -0.267
4017,-19.163, 22.759,-46.401,  -0.134,  0.279, -1.054,  0.043, -0.165, -0.267
4018,-18.692, 24.128,-48.861,  -0.142,  0.286, -0.997,  0.043, -0.165, -0.267
4019,-18.692, 24.128,-48.861,  -0.142,  0.286, -0.997,  0.043, -0.165, -0.267
4020,-18.692, 24.128,-48.861,  -0.142,  0.286, -0.997,  0.045, -0.160, -0.260
4021,-15.851, 22.670,-50.678,  -0.102,  0.320, -1.028,  0.045, -0.160, -0.260
4022,-15.851, 22.670,-50.678,  -0.102,  0.320, -1.028,  0.045, -0.160, -0.260
4023,-15.851, 22.670,-50.678,  -0.102,  0.320, -1.028,  0.045, -0.160, -0.260
4024,-13.466, 21.929,-51.986,  -0.137,  0.335, -0.920,  0.045, -0.160, -0.260
4025,-13.466, 21.929,-51.986,  -0.137,  0.335, -0.920,  0.045, -0.160, -0.260
4026,-13.466, 21.929,-51.986,  -0.137,  0.335, -0.920,  0.041, -0.148, -0.257
4027,-13.466, 21.929,-51.986,  -0.107,  0.381, -0.953,  0.041, -0.148, -0.257
4028,-10.692, 19.477,-50.902,  -0.107,  0.381, -0.953,  0.041, -0.148, -0.257
4029,-10.692, 19.477,-50.902,  -0.107,  0.381, -0.953,  0.041, -0.148, -0.257
4030,-10.692, 19.477,-50.902,  -0.105,  0.413, -0.947,  0.041, -0.148, -0.257
4031,-10.094, 16.180,-48.734,  -0.105,  0.413, -0.947,  0.041, -0.148, -0.257
4032,-10.094, 16.180,-48.734,  -0.105,  0.413, -0.947,  0.046, -0.141, -0.280
4033,-10.094, 16.180,-48.734,  -0.098,  0.429, -0.978,  0.046, -0.141, -0.280
4034, -8.165, 12.905,-45.773,  -0.098,  0.429, -0.978,  0.046, -0.141, -0.280
4035, -8.165, 12.905,-45.773,  -0.098,  0.429, -0.978,  0.046, -0.141, -0.280
4036, -8.165, 12.905,-45.773,  -0.110,  0.418, -1.004,  0.046, -0.141, -0.280
4037, -7.761, 11.582,-41.848,  -0.110,  0.418, -1.004,  0.046, -0.141, -0.280
4038, -7.761, 11.582,-41.848,  -0.110,  0.418, -1.004,  0.043, -0.154, -0.279
4039, -7.761, 11.582,-41.848,  -0.138,  0.394, -0.996,  0.043, -0.154, -0.279
4040, -8.277, 13.002,-39.081,  -0.138,  0.394, -0.996,  0.043, -0.154, -0.279
4041, -8.277, 13.002,-39.081,  -0.138,  0.394, -0.996,  0.043, -0.154, -0.279
4042, -8.277, 13.002,-39.081,  -0.101,  0.384, -1.057,  0.043, -0.154, -0.279
4043, -8.277, 13.002,-39.081,  -0.101,  0.384, -1.057,  0.043, -0.154, -0.279
4044,-11.634, 16.531,-37.982,  -0.101,  0.384, -1.057,  0.045, -0.144, -0.290
4045,-11.634, 16.531,-37.982,  -0.079,  0.363, -1.101,  0.045, -0.144, -0.290
4046,-11.634, 16.531,-37.982,  -0.079,  0.363, -1.101,  0.045, -0.144, -0.290
4047,-14.116, 20.210,-38.603,  -0.079,  0.363, -1.101,  0.045, -0.144, -0.290
4048,-14.116, 20.210,-38.603,  -0.090,  0.317, -1.046,  0.045, -0.144, -0.290
4049,-14.116, 20.210,-38.603,  -0.090,  0.317, -1.046,  0.045, -0.144, -0.290
4050,-18.071, 26.079,-40.554,  -0.090,  0.317, -1.046,  0.047, -0.142, -0.262
4051,-18.071, 26.079,-40.554,  -0.087,  0.340, -0.928,  0.047, -0.142, -0.262
4052,-18.071, 26.079,-40.554,  -0.087,  0.340, -0.928,  0.047, -0.142, -0.262
4053,-11.208, 22.722,-44.345,  -0.087,  0.340, -0.928,  0.047, -0.142, -0.262
4054,-11.208, 22.722,-44.345,  -0.087,  0.365, -0.902,  0.047, -0.142, -0.262
4055,-11.208, 22.722,-44.345,  -0.087,  0.365, -0.902,  0.047, -0.142, -0.262
4056,-11.208, 22.722,-44.345,  -0.087,  0.365, -0.902,  0.045, -0.143, -0.293
4057, -8.195, 19.141,-45.287,  -0.053,  0.402, -0.930,  0.045, -0.143, -0.293
4058, -8.195, 19.141,-45.287,  -0.053,  0.402, -0.930,  0.045, -0.143, -0.293
4059, -8.195, 19.141,-45.287,  -0.053,  0.402, -0.930,  0.045, -0.143, -0.293
4060, -6.946, 18.468,-44.038,  -0.064,  0.410, -0.873,  0.045, -0.143, -0.293
4061, -6.946, 18.468,-44.038,  -0.064,  0.410, -0.873,  0.045, -0.143, -0.293
4062, -6.946, 18.468,-44.038,  -0.064,  0.410, -0.873,  0.045, -0.130, -0.276
4063, -7.581, 18.460,-41.736,  -0.067,  0.413, -0.882,  0.045, -0.130, -0.276
4064, -7.581, 18.460,-41.736,  -0.067,  0.413, -0.882,  0.045, -0.130, -0.276
4065, -7.581, 18.460,-41.736,  -0.067,  0.413, -0.882,  0.045, -0.130, -0.276
4066,-10.864, 16.060,-39.238,  -0.067,  0.434, -0.951,  0.045, -0.130, -0.276
4067,-10.864, 16.060,-39.238,   0.019,  0.434, -0.951,  0.045, -0.130, -0.276
4068,-10.864, 16.060,-39.238,   0.019,  0.434, -0.951,  0.045, -0.145, -0.285
4069, -5.122, 19.888,-35.605,  -0.041,  0.359, -0.895,  0.045, -0.145, -0.285
4070, -5.705, 19.223,-35.605,  -0.041,  0.359, -0.895,  0.045, -0.145, -0.285
4071, -5.705, 19.223,-35.605,  -0.041,  0.359, -0.895,  0.045, -0.145, -0.285
4072, -5.705, 19.223,-35.605,  -0.034,  0.362, -0.871,  0.045, -0.145, -0.285
4073, -6.176, 15.477,-35.926,  -0.034,  0.362, -0.871,  0.045, -0.145, -0.285
4074, -6.176, 15.477,-35.926,  -0.034,  0.362, -0.871,  0.043, -0.144, -0.275
4075, -6.176, 15.477,-35.926,  -0.043,  0.344, -0.850,  0.043, -0.144, -0.275
4076, -5.353, 14.483,-34.819,  -0.043,  0.344, -0.850,  0.043, -0.144, -0.275
4077, -5.353, 14.483,-34.819,  -0.043,  0.344, -0.850,  0.043, -0.144, -0.275
4078, -5.353, 14.483,-34.819,  -0.029,  0.319, -0.909,  0.043, -0.144, -0.275
4079, -3.940,  9.847,-35.941,  -0.029,  0.319, -0.909,  0.043, -0.144, -0.275
4080, -3.940,  9.847,-35.941,  -0.029,  0.319, -0.909,  0.046, -0.122, -0.270
4081, -3.940,  9.847,-35.941,  -0.029,  0.319, -0.870,  0.046, -0.122, -0.270
4082, -3.940,  9.847,-35.941,  -0.054,  0.327, -0.870,  0.046, -0.122, -0.270
4083, -1.884,  7.492,-36.980,  -0.054,  0.327, -0.870,  0.046, -0.122, -0.270
4084, -1.884,  7.492,-36.980,  -0.054,  0.327, -0.949,  0.046, -0.122, -0.270
4085, -1.884,  7.492,-36.980,  -0.029,  0.352, -0.949,  0.046, -0.122, -0.270
4086, -0.336,  8.673,-36.726,  -0.029,  0.352, -0.949,  0.044, -0.136, -0.300
4087, -0.336,  8.673,-36.726,  -0.029,  0.352, -0.949,  0.044, -0.136, -0.300
4088, -0.336,  8.673,-36.726,  -0.020,  0.359, -0.973,  0.044, -0.136, -0.300
4089,  0.852,  6.153,-36.263,  -0.020,  0.359, -0.973,  0.044, -0.136, -0.300
4090,  0.852,  6.153,-36.263,  -0.020,  0.359, -0.973,  0.044, -0.136, -0.300
4091,  0.852,  6.153,-36.263,  -0.032,  0.382, -0.981,  0.044, -0.136, -0.300
4092,  1.959,  9.742,-33.803,  -0.032,  0.382, -0.981,  0.044, -0.136, -0.300
4093,  1.959,  9.742,-33.803,  -0.032,  0.382, -0.981,  0.044, -0.131, -0.286
4094,  1.959,  9.742,-33.803,  -0.041,  0.356, -0.982,  0.044, -0.131, -0.286
4095,  1.959,  9.742,-33.803,  -0.041,  0.356, -0.982,  0.044, -0.131, -0.286
4096, -0.994,  9.234,-30.961,  -0.041,  0.356, -0.982,  0.044, -0.131, -0.286
4097, -0.994,  9.234,-30.961,  -0.034,  0.362, -0.979,  0.044, -0.131, -0.286
4098, -0.994,  9.234,-30.961,  -0.034,  0.362, -0.979,  0.044, -0.131, -0.286
4099, -3.783, 10.348,-29.915,  -0.034,  0.362, -0.979,  0.045, -0.127, -0.270
4100, -3.783, 10.348,-29.915,  -0.003,  0.363, -1.028,  0.045, -0.127, -0.270
4101, -3.783, 10.348,-29.915,  -0.003,  0.363, -1.028,  0.045, -0.127, -0.270
4102, -3.701, 11.656,-28.576,  -0.003,  0.363, -1.028,  0.045, -0.127, -0.270
4103, -3.701, 11.656,-28.576,   0.004,  0.356, -1.031,  0.045, -0.127, -0.270
