Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
1139,  0.179, 10.011,  6.310,  -0.191, -0.055,  1.003,  0.105, -0.127, -0.069
1140,  0.179, 10.011,  6.310,  -0.229, -0.051,  1.054,  0.105, -0.127, -0.069
1141, -0.135,  8.292,  7.933,  -0.200, -0.044,  0.982,  0.105, -0.127, -0.069
1142, -3.888,  7.208,  8.449,  -0.200, -0.044,  0.982,  0.099, -0.102, -0.056
1143, -3.888,  7.208,  8.449,  -0.203, -0.040,  0.995,  0.099, -0.102, -0.056
1144, -6.251,  5.952,  8.897,  -0.203, -0.037,  1.024,  0.099, -0.102, -0.056
1145, -7.626,  5.652,  8.651,  -0.186, -0.043,  0.993,  0.097, -0.098, -0.058
1146, -7.626,  5.652,  8.651,  -0.186, -0.043,  0.993,  0.097, -0.098, -0.058
1147,-11.529,  7.559,  8.501,  -0.201, -0.038,  0.993,  0.097, -0.098, -0.058
1148,-13.339,  8.254,  8.987,  -0.216, -0.035,  0.985,  0.098, -0.118, -0.084
1149,-14.550,  7.694,  8.972,  -0.221, -0.028,  0.966,  0.098, -0.118, -0.084
1150,-14.550,  7.694,  8.972,  -0.221, -0.028,  0.966,  0.098, -0.114, -0.085
1151,-16.367,  6.385,  8.471,  -0.241, -0.043,  0.993,  0.103, -0.114, -0.085
1152,-16.367,  6.385,  8.471,  -0.241, -0.043,  0.993,  0.103, -0.114, -0.085
1153,-15.126,  5.443,  8.187,  -0.228, -0.063,  0.944,  0.103, -0.114, -0.085
1154,-11.163,  5.286,  8.180,  -0.255, -0.096,  1.002,  0.099, -0.113, -0.079
1155,-11.163,  5.286,  8.180,  -0.236, -0.086,  0.964,  0.099, -0.113, -0.079
1156, -9.929,  5.346,  9.182,  -0.236, -0.062,  0.913,  0.101, -0.109, -0.041
1157, -9.854,  5.234,  9.765,  -0.217, -0.062,  0.913,  0.101, -0.109, -0.041
1158, -9.854,  5.234,  9.765,  -0.246, -0.071,  0.956,  0.101, -0.109, -0.041
1159, -9.264,  4.082, 10.811,  -0.246, -0.071,  0.956,  0.096, -0.105, -0.051
1160,-10.998,  3.095, 11.694,  -0.228, -0.070,  0.914,  0.096, -0.105, -0.051
1161,-10.998,  3.095, 11.694,  -0.238, -0.097,  0.947,  0.096, -0.105, -0.051
1162,-10.363,  1.570, 12.509,  -0.232, -0.095,  0.934,  0.098, -0.107, -0.051
1163,-10.811,  1.331, 13.137,  -0.232, -0.095,  0.934,  0.098, -0.107, -0.051
1164,-10.168,  1.166, 13.428,  -0.228, -0.076,  0.944,  0.098, -0.092, -0.071
1165,-10.168,  1.166, 13.428,  -0.267, -0.071,  1.022,  0.098, -0.092, -0.071
1166,-10.168,  1.166, 12.127,  -0.267, -0.071,  1.022,  0.098, -0.092, -0.071
1167, -8.426,  1.451, 12.127,  -0.245, -0.055,  0.964,  0.098, -0.092, -0.071
1168, -8.860,  3.611, 10.236,  -0.245, -0.055,  0.964,  0.097, -0.094, -0.060
1169, -8.860,  3.611, 10.236,  -0.257, -0.063,  0.961,  0.097, -0.094, -0.060
1170, -8.643,  3.544,  9.182,  -0.252, -0.082,  0.958,  0.097, -0.094, -0.060
1171, -7.798,  2.931,  8.965,  -0.242, -0.086,  0.927,  0.088, -0.100, -0.059
1172, -7.798,  2.931,  8.965,  -0.255, -0.092,  0.951,  0.088, -0.100, -0.059
1173, -6.864,  2.744,  9.555,  -0.255, -0.092,  0.951,  0.088, -0.100, -0.059
1174, -6.864,  2.744,  9.555,  -0.266, -0.107,  0.995,  0.095, -0.083, -0.055
1175, -5.039,  3.267, 10.901,  -0.266, -0.107,  0.995,  0.095, -0.083, -0.055
1176, -2.340,  4.912, 11.402,  -0.234, -0.092,  0.917,  0.095, -0.083, -0.055
1177, -2.340,  4.912, 11.402,  -0.234, -0.092,  0.917,  0.095, -0.101, -0.087
1178, -2.535,  5.032, 12.411,  -0.260, -0.084,  0.944,  0.095, -0.101, -0.087
1179, -2.535,  5.032, 12.411,  -0.259, -0.048,  0.942,  0.095, -0.101, -0.087
1180, -4.052,  3.791, 13.600,  -0.259, -0.048,  0.942,  0.094, -0.091, -0.087
1181, -4.890,  2.961, 13.189,  -0.249, -0.029,  0.945,  0.094, -0.091, -0.087
1182, -4.890,  2.961, 13.189,  -0.289, -0.030,  1.024,  0.094, -0.091, -0.087
1183, -4.419,  2.340, 12.636,  -0.258, -0.001,  0.962,  0.090, -0.090, -0.069
1184, -4.180,  3.888, 10.954,  -0.258, -0.001,  0.962,  0.090, -0.090, -0.069
1185, -2.527,  4.494,  9.383,  -0.277, -0.013,  1.018,  0.091, -0.095, -0.099
1186, -2.527,  4.494,  9.383,  -0.284, -0.014,  1.018,  0.091, -0.095, -0.099
1187, -1.525,  5.720,  7.626,  -0.279, -0.028,  1.002,  0.091, -0.095, -0.099
1188, -1.525,  5.720,  7.626,  -0.279, -0.028,  1.002,  0.088, -0.107, -0.061
1189,  1.107,  6.752,  6.310,  -0.259, -0.027,  0.958,  0.088, -0.107, -0.061
1190,  1.779,  7.095,  4.957,  -0.286, -0.041,  1.010,  0.088, -0.107, -0.061
1191,  1.779,  7.095,  4.957,  -0.286, -0.041,  1.010,  0.088, -0.107, -0.061
1192,  1.854,  7.223,  4.688,  -0.299, -0.058,  1.042,  0.085, -0.102, -0.072
1193,  1.854,  7.223,  4.688,  -0.299, -0.058,  1.042,  0.085, -0.102, -0.072
1194,  3.581,  9.174,  4.636,  -0.278, -0.049,  0.973,  0.090, -0.096, -0.076
1195,  4.666,  9.996,  5.204,  -0.278, -0.033,  0.959,  0.090, -0.096, -0.076
1196,  4.666,  9.996,  5.204,  -0.297, -0.032,  0.975,  0.090, -0.096, -0.076
1197,  6.475,  9.114,  5.996,  -0.297, -0.032,  0.975,  0.091, -0.088, -0.054
1198,  6.475,  9.114,  6.228,  -0.312, -0.015,  0.973,  0.091, -0.088, -0.054
1199,  3.731,  7.963,  6.228,  -0.312, -0.015,  0.973,  0.091, -0.088, -0.054
1200,  0.351,  5.854,  6.011,  -0.309, -0.015,  0.984,  0.092, -0.091, -0.076
1201,  0.351,  5.854,  6.011,  -0.285, -0.012,  0.935,  0.092, -0.091, -0.076
1202,  1.316,  5.817,  5.002,  -0.279, -0.003,  0.908,  0.092, -0.091, -0.076
1203,  2.183,  5.869,  4.658,  -0.279, -0.003,  0.908,  0.095, -0.108, -0.094
1204,  2.183,  5.869,  4.658,  -0.288, -0.014,  0.932,  0.095, -0.108, -0.094
1205,  3.611,  4.292,  4.695,  -0.299, -0.025,  0.956,  0.095, -0.108, -0.094
1206,  4.165,  1.996,  4.359,  -0.309, -0.052,  1.003,  0.088, -0.112, -0.086
1207,  1.690,  0.150,  4.815,  -0.309, -0.052,  1.003,  0.088, -0.112, -0.086
1208,  1.690,  0.150,  4.815,  -0.299, -0.052,  0.991,  0.088, -0.112, -0.086
1209, -1.667, -0.830,  5.907,  -0.314, -0.052,  1.029,  0.090, -0.111, -0.068
1210, -1.667, -0.830,  5.907,  -0.314, -0.052,  1.029,  0.090, -0.111, -0.068
1211, -2.535, -0.718,  6.759,  -0.300, -0.029,  0.994,  0.090, -0.111, -0.068
1212, -2.497, -0.187,  6.595,  -0.307, -0.031,  0.997,  0.089, -0.107, -0.074
1213, -2.497, -0.187,  6.595,  -0.307, -0.031,  0.997,  0.089, -0.107, -0.074
1214, -1.368,  0.464,  6.206,  -0.310, -0.030,  0.980,  0.087, -0.099, -0.071
1215, -2.340,  0.419,  6.355,  -0.273, -0.005,  0.901,  0.087, -0.099, -0.071
1216, -2.340,  0.419,  6.355,  -0.290, -0.015,  0.949,  0.087, -0.099, -0.071
1217, -3.193, -0.972,  5.899,  -0.293, -0.022,  0.985,  0.086, -0.122, -0.083
1218, -3.454, -2.094,  5.795,  -0.293, -0.022,  0.985,  0.086, -0.122, -0.083
1219, -2.408, -2.251,  4.733,  -0.288, -0.026,  0.996,  0.086, -0.122, -0.083
1220, -2.408, -2.251,  4.733,  -0.316, -0.047,  1.035,  0.082, -0.116, -0.068
1221,  0.965, -1.286,  4.882,  -0.296, -0.025,  0.974,  0.082, -0.116, -0.068
1222,  3.342, -0.329,  5.084,  -0.296, -0.025,  0.974,  0.087, -0.114, -0.085
1223,  3.342, -0.329,  5.084,  -0.286, -0.017,  0.942,  0.087, -0.114, -0.085
1224,  4.172, -0.538,  4.770,  -0.286, -0.023,  0.953,  0.087, -0.114, -0.085
1225,  3.365, -1.271,  5.331,  -0.286, -0.023,  0.953,  0.085, -0.098, -0.094
1226,  3.312, -1.062,  5.503,  -0.313, -0.036,  1.027,  0.085, -0.098, -0.094
1227,  3.312, -1.062,  5.503,  -0.278, -0.015,  0.971,  0.085, -0.098, -0.094
1228,  3.858,  0.217,  4.651,  -0.290, -0.021,  1.013,  0.083, -0.122, -0.074
1229,  3.858,  0.217,  4.651,  -0.290, -0.021,  1.013,  0.083, -0.122, -0.074
1230,  7.133,  1.376,  3.694,  -0.273, -0.018,  0.971,  0.083, -0.122, -0.074
1231,  7.133,  1.376,  3.694,  -0.273, -0.018,  0.971,  0.081, -0.108, -0.087
1232, 10.408,  3.387,  3.462,  -0.260, -0.020,  0.911,  0.081, -0.108, -0.087
1233, 12.868,  3.821,  3.529,  -0.287, -0.033,  0.961,  0.081, -0.108, -0.087
1234, 12.868,  3.821,  3.529,  -0.268, -0.026,  0.933,  0.083, -0.111, -0.092
1235, 13.765,  4.060,  4.680,  -0.268, -0.026,  0.933,  0.083, -0.111, -0.092
1236, 16.165,  4.808,  6.378,  -0.284, -0.026,  0.972,  0.083, -0.111, -0.092
1237, 18.572,  6.699,  7.866,  -0.304, -0.014,  0.999,  0.083, -0.113, -0.081
1238, 18.572,  6.699,  7.866,  -0.295,  0.013,  0.973,  0.083, -0.113, -0.081
1239, 19.268,  9.025,  8.277,  -0.295,  0.013,  0.973,  0.083, -0.113, -0.081
1240, 19.268,  9.025,  8.277,  -0.295,  0.019,  0.936,  0.080, -0.132, -0.102
1241, 20.621, 10.954,  8.067,  -0.295,  0.019,  0.936,  0.080, -0.132, -0.102
1242, 20.621, 10.954,  8.067,  -0.322,  0.018,  0.951,  0.080, -0.132, -0.102
1243, 21.137, 11.813,  7.574,  -0.322,  0.036,  0.901,  0.080, -0.136, -0.091
1244, 21.137, 11.813,  7.574,  -0.315,  0.036,  0.901,  0.080, -0.136, -0.091
1245, 20.845, 13.025,  7.903,  -0.315,  0.036,  0.901,  0.080, -0.136, -0.091
1246, 20.845, 13.025,  7.903,  -0.335,  0.048,  0.896,  0.080, -0.136, -0.091
1247, 19.492, 13.354,  8.075,  -0.352,  0.062,  0.908,  0.082, -0.125, -0.078
1248, 19.492, 13.354,  8.075,  -0.352,  0.062,  0.908,  0.082, -0.125, -0.078
1249, 17.885, 13.383,  7.724,  -0.395,  0.056,  0.971,  0.082, -0.125, -0.078
1250, 17.885, 13.383,  7.724,  -0.395,  0.056,  0.971,  0.076, -0.060, -0.185
1251, 18.199, 13.204,  7.507,  -0.395,  0.054,  0.923,  0.076, -0.060, -0.185
1252, 18.199, 13.204,  7.507,  -0.395,  0.054,  0.923,  0.076, -0.060, -0.185
1253, 18.131, 14.722,  4.905,  -0.396,  0.065,  0.879,  0.076, -0.060, -0.185
1254, 18.131, 14.722,  4.905,  -0.396,  0.065,  0.879,  0.086, -0.121, -0.137
1255, 15.537, 14.909,  2.894,  -0.387,  0.080,  0.827,  0.086, -0.121, -0.137
1256, 15.537, 14.909,  2.894,  -0.387,  0.080,  0.827,  0.086, -0.121, -0.137
1257, 15.537, 14.909,  2.894,  -0.418,  0.051,  0.873,  0.086, -0.121, -0.137
1258, 14.348, 12.576,  1.637,  -0.418,  0.051,  0.873,  0.086, -0.121, -0.137
1259, 14.348, 12.576,  1.637,  -0.418,  0.051,  0.873,  0.077, -0.075, -0.187
1260, 14.363, 11.028,  1.099,  -0.433,  0.045,  0.885,  0.077, -0.075, -0.187
1261, 14.363, 11.028,  1.099,  -0.433,  0.045,  0.885,  0.077, -0.075, -0.187
1262, 13.615, 10.393,  1.563,  -0.437,  0.050,  0.902,  0.077, -0.075, -0.187
1263, 14.251,  9.705,  0.830,  -0.422,  0.071,  0.870,  0.085, -0.142, -0.080
1264, 16.195,  9.989, -0.725,  -0.413,  0.082,  0.871,  0.084, -0.131, -0.088
1265, 16.195,  9.989, -0.725,  -0.455,  0.057,  0.967,  0.084, -0.131, -0.088
1266, 20.449, 10.154, -1.548,  -0.455,  0.057,  0.967,  0.084, -0.131, -0.088
1267, 21.414, 11.425, -3.297,  -0.419,  0.069,  0.898,  0.086, -0.140, -0.082
1268, 21.414, 11.425, -3.297,  -0.459,  0.058,  0.957,  0.086, -0.140, -0.082
1269, 20.434, 12.269, -4.426,  -0.453,  0.074,  0.958,  0.086, -0.140, -0.082
1270, 20.329, 13.406, -4.830,  -0.454,  0.090,  0.951,  0.089, -0.150, -0.075
1271, 20.591, 15.477, -6.131,  -0.454,  0.090,  0.951,  0.089, -0.150, -0.075
1272, 20.591, 15.477, -6.131,  -0.483,  0.084,  0.989,  0.088, -0.135, -0.094
1273, 19.873, 18.049, -7.888,  -0.500,  0.092,  0.985,  0.088, -0.135, -0.094
1274, 19.283, 19.739, -9.129,  -0.500,  0.092,  0.985,  0.088, -0.135, -0.094
1275, 19.283, 19.739, -9.129,  -0.524,  0.094,  0.981,  0.095, -0.161, -0.089
1276, 17.817, 21.593,-10.707,  -0.534,  0.091,  0.929,  0.095, -0.161, -0.089
1277, 15.567, 21.593,-11.215,  -0.584,  0.103,  0.946,  0.095, -0.161, -0.089
1278, 12.456, 19.559,-11.238,  -0.576,  0.152,  0.866,  0.094, -0.157, -0.101
1279, 12.456, 19.559,-11.238,  -0.576,  0.152,  0.866,  0.094, -0.157, -0.101
1280,  8.060, 16.808,-12.853,  -0.617,  0.140,  0.913,  0.095, -0.149, -0.099
1281,  6.146, 14.049,-13.869,  -0.615,  0.138,  0.913,  0.095, -0.149, -0.099
1282,  6.146, 14.049,-13.869,  -0.615,  0.138,  0.913,  0.095, -0.149, -0.099
1283,  6.064, 11.484,-15.365,  -0.583,  0.142,  0.904,  0.095, -0.149, -0.099
1284,  6.064, 11.484,-15.365,  -0.609,  0.116,  0.974,  0.096, -0.158, -0.089
1285,  6.871,  9.174,-17.458,  -0.609,  0.116,  0.974,  0.096, -0.158, -0.089
1286,  6.871,  9.174,-17.458,  -0.584,  0.136,  0.925,  0.096, -0.158, -0.089
1287,  7.066,  8.217,-19.036,  -0.569,  0.125,  0.895,  0.100, -0.164, -0.102
1288,  7.514,  6.550,-21.758,  -0.569,  0.125,  0.895,  0.100, -0.164, -0.102
1289,  7.200,  4.329,-22.916,  -0.559,  0.100,  0.900,  0.098, -0.168, -0.083
1290,  7.200,  4.329,-22.916,  -0.541,  0.115,  0.876,  0.098, -0.168, -0.083
1291,  4.591,  2.123,-23.380,  -0.549,  0.103,  0.936,  0.098, -0.168, -0.083
1292,  2.908,  0.172,-23.933,  -0.549,  0.103,  0.936,  0.105, -0.163, -0.085
1293,  2.908,  0.172,-23.933,  -0.520,  0.104,  0.899,  0.105, -0.163, -0.085
1294,  0.718, -1.092,-25.092,  -0.493,  0.117,  0.904,  0.105, -0.163, -0.085
1295,  1.787, -2.094,-26.356,  -0.515,  0.103,  0.983,  0.106, -0.180, -0.101
1296,  1.787, -2.094,-26.356,  -0.515,  0.103,  0.983,  0.106, -0.180, -0.101
1297,  1.660, -1.675,-28.479,  -0.476,  0.132,  0.906,  0.106, -0.180, -0.101
1298,  1.660, -1.675,-28.479,  -0.470,  0.151,  0.910,  0.103, -0.169, -0.088
1299, -0.546, -1.398,-30.461,  -0.470,  0.151,  0.910,  0.103, -0.169, -0.088
1300,  0.396, -2.976,-32.524,  -0.469,  0.148,  0.923,  0.104, -0.157, -0.110
1301,  0.434, -3.350,-34.625,  -0.466,  0.136,  0.964,  0.104, -0.157, -0.110
1302,  0.434, -3.350,-34.625,  -0.466,  0.152,  0.932,  0.104, -0.157, -0.110
1303,  1.368, -3.380,-35.597,  -0.423,  0.147,  0.932,  0.107, -0.164, -0.098
1304,  1.368, -3.380,-35.597,  -0.389,  0.144,  0.907,  0.107, -0.164, -0.098
1305,  2.923, -2.572,-37.197,  -0.389,  0.144,  0.907,  0.107, -0.164, -0.098
1306,  7.021, -0.621,-37.661,  -0.405,  0.130,  0.945,  0.107, -0.164, -0.098
1307,  7.021, -0.621,-37.661,  -0.417,  0.119,  0.991,  0.108, -0.145, -0.109
1308, 10.759,  0.464,-37.638,  -0.403,  0.130,  0.952,  0.108, -0.145, -0.109
1309, 12.217,  0.979,-37.765,  -0.403,  0.130,  0.952,  0.111, -0.151, -0.110
1310, 12.217,  0.979,-37.765,  -0.410,  0.129,  0.944,  0.111, -0.151, -0.110
1311, 10.669,  0.127,-37.212,  -0.410,  0.129,  0.944,  0.111, -0.151, -0.110
1312, 10.669,  0.127,-37.212,  -0.381,  0.149,  0.914,  0.111, -0.151, -0.110
1313,  7.335, -0.508,-37.190,  -0.357,  0.180,  0.894,  0.113, -0.152, -0.098
1314,  6.595, -1.234,-37.922,  -0.385,  0.184,  0.959,  0.113, -0.152, -0.098
1315,  6.595, -1.234,-37.922,  -0.385,  0.184,  0.959,  0.112, -0.165, -0.113
1316,  7.410, -1.084,-39.201,  -0.375,  0.194,  0.940,  0.112, -0.165, -0.113
1317,  7.821, -0.621,-40.756,  -0.382,  0.183,  0.949,  0.112, -0.165, -0.113
1318,  7.821, -0.621,-40.756,  -0.382,  0.183,  0.949,  0.112, -0.165, -0.113
1319,  7.821, -0.621,-40.756,  -0.395,  0.184,  0.937,  0.117, -0.156, -0.108
1320,  7.402,  0.800,-41.130,  -0.395,  0.184,  0.937,  0.117, -0.156, -0.108
1321,  7.402,  0.800,-41.130,  -0.385,  0.213,  0.927,  0.117, -0.156, -0.108
1322,  7.522,  0.673,-40.315,  -0.385,  0.213,  0.927,  0.116, -0.182, -0.099
1323, 10.041, -0.007,-41.489,  -0.419,  0.224,  0.983,  0.116, -0.182, -0.099
1324, 10.041, -0.007,-41.489,  -0.402,  0.238,  0.950,  0.116, -0.182, -0.099
1325, 11.806, -0.336,-43.022,  -0.393,  0.229,  0.918,  0.122, -0.168, -0.101
1326, 12.576, -0.366,-43.777,  -0.393,  0.229,  0.918,  0.122, -0.168, -0.101
1327, 10.131, -1.765,-43.283,  -0.361,  0.225,  0.856,  0.122, -0.168, -0.121
1328, 10.131, -1.765,-43.283,  -0.375,  0.233,  0.896,  0.125, -0.178, -0.121
1329,  9.368, -4.710,-41.235,  -0.375,  0.233,  0.896,  0.125, -0.178, -0.121
1330,  9.368, -4.710,-41.235,  -0.388,  0.235,  0.928,  0.125, -0.178, -0.121
1331,  9.421, -5.892,-39.650,  -0.388,  0.235,  0.928,  0.124, -0.172, -0.088
1332,  9.421, -5.892,-39.650,  -0.364,  0.245,  0.878,  0.124, -0.172, -0.088
1333,  8.038, -6.363,-37.758,  -0.371,  0.268,  0.956,  0.124, -0.172, -0.088
1334,  5.002, -7.843,-37.593,  -0.361,  0.323,  0.979,  0.127, -0.179, -0.087
1335,  5.002, -7.843,-37.593,  -0.361,  0.323,  0.979,  0.127, -0.179, -0.087
1336,  4.718, -7.724,-41.197,  -0.370,  0.329,  1.005,  0.127, -0.179, -0.087
1337,  4.718, -7.724,-46.715,  -0.370,  0.329,  0.991,  0.126, -0.182, -0.088
1338,  9.077, -5.122,-46.715,  -0.375,  0.322,  0.991,  0.126, -0.182, -0.088
1339, 13.092, -2.056,-51.620,  -0.363,  0.310,  0.955,  0.126, -0.182, -0.088
1340, 13.092, -2.056,-51.620,  -0.363,  0.310,  0.955,  0.133, -0.169, -0.094
1341, 16.800,  1.196,-55.403,  -0.344,  0.266,  0.918,  0.133, -0.169, -0.094
1342, 19.814,  3.036,-55.575,  -0.364,  0.220,  0.931,  0.133, -0.169, -0.094
1343, 19.814,  3.036,-55.575,  -0.364,  0.220,  0.931,  0.133, -0.174, -0.087
1344, 19.814,  2.594,-52.338,  -0.341,  0.199,  0.861,  0.133, -0.174, -0.087
1345, 19.814,  2.594,-48.046,  -0.341,  0.199,  0.861,  0.133, -0.174, -0.087
1346, 18.946,  1.151,-48.046,  -0.364,  0.177,  0.882,  0.144, -0.182, -0.089
1347, 15.275, -1.735,-43.351,  -0.365,  0.196,  0.878,  0.144, -0.182, -0.089
1348, 15.275, -1.735,-43.351,  -0.360,  0.217,  0.876,  0.144, -0.182, -0.089
1349, 11.051, -6.101,-40.479,  -0.360,  0.217,  0.876,  0.143, -0.189, -0.092
1350,  6.288, -9.817,-38.969,  -0.387,  0.233,  0.942,  0.143, -0.189, -0.092
1351,  6.288, -9.817,-38.969,  -0.335,  0.265,  0.903,  0.143, -0.189, -0.092
1352,  4.710,-10.954,-40.382,  -0.345,  0.248,  0.967,  0.143, -0.197, -0.088
1353,  5.937,-11.312,-42.289,  -0.345,  0.248,  0.967,  0.143, -0.197, -0.088
1354,  5.937,-11.312,-42.289,  -0.307,  0.250,  0.936,  0.145, -0.167, -0.109
1355,  5.480,-10.707,-43.866,  -0.303,  0.246,  0.972,  0.145, -0.167, -0.109
1356,  8.598,-10.034,-46.102,  -0.303,  0.229,  0.986,  0.145, -0.167, -0.109
1357,  8.598,-10.034,-46.102,  -0.313,  0.229,  0.986,  0.145, -0.167, -0.109
1358, 12.561, -8.045,-47.964,  -0.292,  0.232,  0.909,  0.153, -0.187, -0.107
1359, 16.314, -6.595,-49.138,  -0.314,  0.203,  0.921,  0.153, -0.187, -0.107
1360, 16.314, -6.595,-49.138,  -0.314,  0.203,  0.921,  0.156, -0.213, -0.095
1361, 18.453, -7.036,-48.928,  -0.313,  0.177,  0.919,  0.156, -0.213, -0.095
1362, 18.453, -7.036,-48.928,  -0.313,  0.177,  0.905,  0.156, -0.213, -0.095
1363, 17.428, -8.576,-46.543,  -0.302,  0.154,  0.905,  0.156, -0.213, -0.095
1364, 12.703,-10.273,-42.094,  -0.276,  0.165,  0.876,  0.158, -0.197, -0.092
1365, 12.703,-10.273,-42.094,  -0.290,  0.188,  0.931,  0.158, -0.197, -0.092
1366,  7.948,-12.569,-35.851,  -0.290,  0.188,  0.931,  0.162, -0.212, -0.084
1367,  4.621,-13.937,-31.709,  -0.292,  0.223,  0.965,  0.162, -0.212, -0.084
1368,  4.621,-13.937,-31.709,  -0.312,  0.257,  1.042,  0.162, -0.212, -0.084
1369,  3.544,-13.862,-30.057,  -0.312,  0.257,  1.042,  0.163, -0.213, -0.110
1370,  3.544,-13.862,-30.057,  -0.277,  0.311,  1.015,  0.163, -0.213, -0.110
1371,  4.509,-11.641,-32.180,  -0.277,  0.311,  1.015,  0.163, -0.213, -0.110
1372,  4.509,-11.641,-32.180,  -0.274,  0.314,  1.011,  0.163, -0.213, -0.110
1373,  7.447, -7.881,-36.300,  -0.275,  0.307,  0.985,  0.166, -0.216, -0.106
1374, 10.094, -4.651,-38.648,  -0.275,  0.307,  0.961,  0.166, -0.216, -0.106
1375, 10.094, -4.651,-38.648,  -0.274,  0.304,  0.961,  0.166, -0.216, -0.106
1376, 11.739, -3.245,-38.849,  -0.307,  0.282,  1.021,  0.170, -0.210, -0.092
1377, 12.434, -6.580,-38.947,  -0.307,  0.282,  1.021,  0.170, -0.210, -0.092
1378, 12.434, -6.580,-38.947,  -0.303,  0.276,  0.967,  0.170, -0.210, -0.092
1379,  6.213, -9.234,-35.567,  -0.291,  0.256,  0.956,  0.174, -0.211, -0.105
1380,  4.097,-10.639,-33.242,  -0.291,  0.256,  0.974,  0.174, -0.211, -0.105
1381,  4.097,-10.639,-33.242,  -0.287,  0.247,  0.974,  0.176, -0.198, -0.104
1382,  3.043, -8.800,-30.064,  -0.269,  0.246,  0.942,  0.176, -0.198, -0.104
1383, -0.277,-10.669,-25.922,  -0.266,  0.258,  0.939,  0.176, -0.198, -0.104
1384, -0.277,-10.669,-25.922,  -0.285,  0.252,  1.036,  0.176, -0.202, -0.083
1385, -4.576,-11.888,-22.243,  -0.285,  0.252,  1.036,  0.176, -0.202, -0.083
1386, -6.781,-10.124,-21.017,  -0.235,  0.279,  0.989,  0.176, -0.202, -0.083
1387, -6.781,-10.124,-21.017,  -0.264,  0.277,  1.049,  0.176, -0.203, -0.105
1388, -7.305, -7.970,-20.771,  -0.264,  0.295,  1.028,  0.176, -0.203, -0.105
1389, -6.983, -8.023,-22.602,  -0.239,  0.295,  1.028,  0.182, -0.210, -0.113
1390, -4.800, -7.709,-26.700,  -0.221,  0.293,  0.991,  0.182, -0.210, -0.113
1391, -4.800, -7.709,-26.700,  -0.224,  0.256,  1.021,  0.182, -0.210, -0.113
1392, -1.196, -6.632,-29.773,  -0.224,  0.256,  1.021,  0.184, -0.198, -0.114
1393,  2.333, -6.251,-31.096,  -0.243,  0.210,  1.066,  0.184, -0.198, -0.114
1394,  2.333, -6.251,-31.096,  -0.218,  0.218,  0.999,  0.184, -0.198, -0.114
1395,  2.475, -5.002,-32.195,  -0.218,  0.224,  0.970,  0.181, -0.193, -0.091
1396,  2.542, -5.839,-31.403,  -0.259,  0.214,  0.992,  0.181, -0.193, -0.091
1397,  2.542, -5.839,-31.403,  -0.259,  0.214,  0.992,  0.188, -0.205, -0.112
1398,  0.912,-11.133,-29.219,  -0.283,  0.215,  1.041,  0.188, -0.205, -0.112
1399, -0.553, -6.370,-26.879,  -0.237,  0.240,  0.952,  0.188, -0.205, -0.112
1400,  0.897,  0.748,-26.670,  -0.266,  0.218,  1.023,  0.188, -0.179, -0.083
1401,  0.897,  0.748,-26.670,  -0.245,  0.205,  0.928,  0.188, -0.179, -0.083
1402, -2.572, -2.684,-23.933,  -0.245,  0.205,  0.928,  0.190, -0.183, -0.094
1403, -2.572, -2.684,-23.933,  -0.260,  0.203,  0.910,  0.190, -0.183, -0.094
1404, -6.183,-10.273,-21.578,  -0.260,  0.203,  0.910,  0.190, -0.183, -0.094
1405, -6.183,-10.273,-21.578,  -0.254,  0.210,  0.897,  0.190, -0.183, -0.094
1406, -5.765,-10.325,-20.329,  -0.254,  0.210,  0.897,  0.188, -0.189, -0.105
1407, -5.436, -7.267,-18.475,  -0.267,  0.191,  0.938,  0.188, -0.189, -0.105
1408, -8.785, -8.927,-15.537,  -0.231,  0.200,  0.889,  0.188, -0.189, -0.105
1409, -8.785, -8.927,-15.537,  -0.224,  0.211,  0.880,  0.192, -0.198, -0.107
1410,-10.550,-10.819,-14.213,  -0.224,  0.211,  0.880,  0.192, -0.198, -0.107
1411,-10.550,-10.819,-14.213,  -0.233,  0.230,  0.933,  0.192, -0.198, -0.107
1412, -9.025, -8.710,-14.812,  -0.200,  0.258,  0.892,  0.191, -0.197, -0.103
1413, -5.593, -5.952,-16.636,  -0.221,  0.240,  0.944,  0.191, -0.197, -0.103
1414, -4.666, -7.716,-18.056,  -0.221,  0.240,  0.944,  0.188, -0.184, -0.121
1415, -4.666, -7.716,-18.056,  -0.203,  0.236,  0.922,  0.188, -0.184, -0.121
1416, -5.047, -8.725,-18.759,  -0.204,  0.223,  0.942,  0.188, -0.184, -0.121
1417, -2.923, -7.522,-18.124,  -0.204,  0.223,  0.942,  0.193, -0.171, -0.145
1418, -2.123, -4.052,-17.077,  -0.220,  0.233,  0.992,  0.193, -0.171, -0.145
1419, -2.123, -4.052,-17.077,  -0.193,  0.271,  0.939,  0.193, -0.171, -0.145
1420, -3.454, -3.454,-17.615,  -0.177,  0.297,  0.918,  0.189, -0.164, -0.153
1421, -3.454, -3.454,-17.615,  -0.177,  0.297,  0.957,  0.189, -0.164, -0.153
