roll, pitch, yaw
  1.734,-46.045,-36.944
  1.735,-46.039,-36.900
  1.735,-46.026,-36.831
  1.735,-46.030,-36.784
  1.735,-46.021,-36.738
  1.735,-46.014,-36.704
  1.735,-46.017,-36.663
  1.735,-46.024,-36.606
  1.735,-46.028,-36.557
  1.735,-46.031,-36.500
  1.735,-46.036,-36.441
  1.735,-46.046,-36.399
  1.735,-46.049,-36.346
  1.735,-46.046,-36.293
  1.736,-46.065,-36.230
  1.736,-46.078,-36.180
  1.736,-46.070,-36.141
  1.736,-46.089,-36.092
  1.736,-46.084,-36.046
  1.736,-46.079,-36.001
  1.736,-46.076,-35.951
  1.736,-46.082,-35.896
  1.736,-46.066,-35.852
  1.736,-46.052,-35.802
  1.736,-46.048,-35.756
  1.736,-46.044,-35.702
  1.736,-46.048,-35.650
  1.736,-46.056,-35.596
  1.736,-46.071,-35.541
  1.736,-46.065,-35.486
  1.736,-46.062,-35.446
  1.736,-46.057,-35.392
  1.737,-46.062,-35.336
  1.737,-46.079,-35.299
  1.737,-46.095,-35.236
  1.737,-46.086,-35.185
  1.737,-46.088,-35.138
  1.737,-46.102,-35.084
  1.737,-46.105,-35.028
  1.737,-46.107,-34.982
