roll, pitch, yaw
-0.032,-3.117,0.064
-0.032,-3.135,0.064
-0.032,-3.136,0.064
-0.032,-3.142,0.064
-0.032,-3.158,0.064
-0.032,-3.145,0.064
-0.032,-3.148,0.065
-0.032,-3.159,0.065
-0.032,-3.171,0.065
-0.032,-3.177,0.065
-0.033,-3.199,0.065
-0.033,-3.214,0.065
-0.033,-3.223,0.066
-0.033,-3.234,0.066
-0.033,-3.245,0.066
-0.033,-3.252,0.066
-0.033,-3.264,0.066
-0.033,-3.278,0.066
-0.033,-3.29,0.067
-0.033,-3.306,0.067
-0.033,-3.318,0.067
-0.034,-3.34,0.067
-0.034,-3.355,0.067
-0.034,-3.361,0.068
-0.034,-3.363,0.068
-0.034,-3.362,0.068
-0.034,-3.371,0.068
-0.034,-3.387,0.068
-0.034,-3.407,0.068
-0.034,-3.416,0.069
-0.034,-3.426,0.069
-0.034,-3.438,0.069
-0.035,-3.441,0.069
-0.035,-3.455,0.07
-0.035,-3.463,0.07
-0.035,-3.467,0.07
-0.035,-3.479,0.07
-0.035,-3.487,0.07
-0.035,-3.499,0.071
-0.035,-3.502,0.071
-0.035,-3.516,0.071
-0.035,-3.529,0.071
-0.035,-3.542,0.071
-0.036,-3.553,0.071
-0.036,-3.566,0.071
-0.036,-3.574,0.072
-0.036,-3.582,0.072
-0.036,-3.594,0.072
-0.036,-3.607,0.072
-0.036,-3.617,0.072
-0.036,-3.618,0.072
-0.036,-3.633,0.073
-0.036,-3.645,0.073
-0.036,-3.651,0.073
-0.037,-3.644,0.073
-0.037,-3.645,0.074
-0.037,-3.66,0.074
-0.037,-3.672,0.074
-0.037,-3.681,0.074
-0.037,-3.687,0.074
-0.037,-3.696,0.075
-0.037,-3.708,0.075
-0.037,-3.715,0.075
-0.037,-3.744,0.075
-0.038,-3.746,0.075
-0.038,-3.757,0.076
-0.038,-3.769,0.076
-0.038,-3.783,0.076
-0.038,-3.802,0.076
-0.038,-3.804,0.076
-0.038,-3.817,0.076
-0.038,-3.832,0.076
-0.038,-3.842,0.077
-0.038,-3.858,0.077
-0.038,-3.859,0.077
-0.038,-3.875,0.077
-0.039,-3.881,0.077
-0.039,-3.896,0.078
-0.039,-3.903,0.078
-0.039,-3.907,0.078
-0.039,-3.913,0.078
-0.039,-3.913,0.078
-0.039,-3.921,0.079
-0.039,-3.919,0.079
-0.039,-3.94,0.079
-0.039,-3.955,0.079
-0.04,-3.979,0.079
-0.04,-3.982,0.08
-0.04,-3.989,0.08
-0.04,-3.994,0.08
-0.04,-4,0.08
-0.04,-4.016,0.08
-0.04,-4.036,0.081
-0.04,-4.048,0.081
-0.04,-4.054,0.081
-0.04,-4.065,0.081
-0.041,-4.07,0.081
-0.041,-4.078,0.082
-0.041,-4.088,0.082
-0.041,-4.097,0.082
-0.041,-4.107,0.082
-0.041,-4.126,0.083
-0.041,-4.144,0.083
-0.041,-4.163,0.083
-0.041,-4.174,0.083
-0.042,-4.181,0.083
-0.042,-4.197,0.083
-0.042,-4.223,0.084
-0.042,-4.238,0.084
-0.042,-4.252,0.084
-0.042,-4.267,0.084
-0.042,-4.283,0.084
-0.042,-4.288,0.084
-0.042,-4.294,0.085
-0.042,-4.299,0.085
-0.042,-4.311,0.085
-0.042,-4.323,0.085
-0.043,-4.328,0.085
-0.043,-4.34,0.086
-0.043,-4.343,0.086
-0.043,-4.359,0.086
-0.043,-4.369,0.086
-0.043,-4.384,0.086
-0.043,-4.394,0.087
-0.043,-4.413,0.087
-0.043,-4.43,0.087
-0.043,-4.453,0.087
-0.043,-4.463,0.087
-0.044,-4.471,0.088
-0.044,-4.481,0.088
-0.044,-4.504,0.088
-0.044,-4.526,0.088
-0.044,-4.539,0.088
-0.044,-4.551,0.089
-0.044,-4.56,0.089
-0.044,-4.583,0.089
-0.044,-4.602,0.089
-0.044,-4.614,0.089
-0.045,-4.624,0.089
-0.045,-4.637,0.09
-0.045,-4.655,0.09
-0.045,-4.666,0.09
-0.045,-4.675,0.09
-0.045,-4.689,0.09
-0.045,-4.698,0.091
-0.045,-4.701,0.091
-0.045,-4.697,0.091
-0.045,-4.7,0.091
-0.045,-4.713,0.091
-0.046,-4.721,0.091
-0.046,-4.736,0.092
-0.046,-4.756,0.092
-0.046,-4.774,0.092
-0.046,-4.787,0.092
-0.046,-4.794,0.092
-0.046,-4.822,0.092
-0.046,-4.839,0.093
-0.046,-4.857,0.093
-0.046,-4.866,0.093
-0.046,-4.879,0.093
-0.046,-4.884,0.093
-0.047,-4.895,0.093
-0.047,-4.905,0.094
-0.047,-4.915,0.094
-0.047,-4.933,0.094
-0.047,-4.952,0.094
-0.047,-4.973,0.094
-0.047,-4.989,0.094
-0.047,-5.006,0.095
-0.047,-5.007,0.095
-0.047,-5.023,0.095
-0.047,-5.035,0.095
-0.047,-5.048,0.095
-0.048,-5.058,0.096
-0.048,-5.069,0.096
-0.048,-5.083,0.096
-0.048,-5.084,0.096
-0.048,-5.092,0.097
-0.048,-5.101,0.097
-0.048,-5.112,0.097
-0.048,-5.127,0.097
-0.048,-5.134,0.097
-0.048,-5.147,0.097
-0.049,-5.161,0.098
-0.049,-5.17,0.098
-0.049,-5.177,0.098
-0.049,-5.193,0.098
-0.049,-5.207,0.098
-0.049,-5.224,0.098
-0.049,-5.236,0.099
-0.049,-5.248,0.099
-0.049,-5.251,0.099
-0.049,-5.261,0.099
-0.049,-5.282,0.099
-0.049,-5.288,0.099
-0.05,-5.288,0.1
-0.05,-5.302,0.1
-0.05,-5.319,0.1
-0.05,-5.324,0.1
-0.05,-5.326,0.1
-0.05,-5.338,0.1
-0.05,-5.355,0.1
-0.05,-5.376,0.101
-0.05,-5.399,0.101
-0.05,-5.415,0.101
-0.05,-5.432,0.101
-0.051,-5.444,0.102
-0.051,-5.457,0.102
-0.051,-5.476,0.102
-0.051,-5.493,0.102
-0.051,-5.509,0.102
-0.051,-5.513,0.102
-0.051,-5.523,0.103
-0.051,-5.528,0.103
-0.051,-5.541,0.103
-0.051,-5.551,0.103
-0.052,-5.57,0.104
-0.052,-5.592,0.104
-0.052,-5.622,0.104
-0.052,-5.634,0.104
-0.052,-5.651,0.104
-0.052,-5.666,0.105
-0.052,-5.679,0.105
-0.052,-5.688,0.105
-0.052,-5.699,0.105
-0.052,-5.712,0.105
-0.052,-5.726,0.105
-0.052,-5.747,0.106
-0.053,-5.747,0.106
-0.053,-5.756,0.106
-0.053,-5.776,0.106
-0.053,-5.802,0.106
-0.053,-5.811,0.107
-0.053,-5.814,0.107
-0.053,-5.824,0.107
-0.053,-5.83,0.107
-0.053,-5.835,0.107
-0.053,-5.836,0.108
-0.054,-5.835,0.108
-0.054,-5.85,0.108
-0.054,-5.857,0.108
-0.054,-5.871,0.108
-0.054,-5.892,0.109
-0.054,-5.903,0.109
-0.054,-5.917,0.109
-0.054,-5.914,0.109
-0.054,-5.933,0.109
-0.054,-5.945,0.11
-0.055,-5.956,0.11
-0.055,-5.967,0.11
-0.055,-5.984,0.11
-0.055,-5.984,0.11
-0.055,-5.992,0.111
-0.055,-6.003,0.111
-0.055,-6.005,0.111
-0.055,-6.025,0.111
-0.055,-6.044,0.111
-0.055,-6.053,0.112
-0.056,-6.061,0.112
-0.056,-6.076,0.112
-0.056,-6.101,0.112
-0.056,-6.11,0.112
-0.056,-6.123,0.113
-0.056,-6.135,0.113
-0.056,-6.153,0.113
-0.056,-6.162,0.113
-0.056,-6.169,0.113
-0.056,-6.18,0.113
-0.056,-6.196,0.114
-0.057,-6.211,0.114
-0.057,-6.223,0.114
-0.057,-6.247,0.114
